"id","tags"
"227050","quantum-mechanics spacetime dominated effects"
"227054","voltage"
"227056","quantizing particle magnetic-field"
"227057","phase-space reservoirs tc transition"
"227063","capacitance"
"227064","discharging capacitor circuit"
"227065","shifting"
"227067","electromagnetism torsion"
"227069","object"
"227070","electricity elevator"
"227073","diameter fiber coupling core efficiency time-dependent"
"227074","inelastic"
"227075","detect photon"
"227076","pressure"
"227078","black-holes electrons"
"227081","free-energy stationary particle exists"
"227083","magnetic-field magnetic-fields"
"227084","physical-meaning cosmology"
"227094","entanglement counting entropy"
"227095","fractional error"
"227096","past observable objects universe"
"227097","color theorem statistics field-theory fractional"
"227099","plate charges solar-system metal due electric-field outside magnetic-field parallel"
"227110","space-time universe brief hawking beginning history"
"227114","formulation path-integral"
"227119","current induced loop"
"227120","sources connected capacitor isolated"
"227121","potential-energy junction combination diode potential-difference batteries analogy pn"
"227126","gunn alpha-beta lyman reionization evidence forest peterson trough"
"227130","angular-velocity"
"227131","perturbation"
"227133","sound water bubbles gravitational-waves"
"227135","timelines multiple physics"
"227136","vaporisation losses due water boiling heat pan"
"227138","gravity"
"227139","speed-light gravity effects surface earth"
"227140","charge-density moving lorentz-transformation magnetic-field"
"227141","tomography subsystems measurements entangled"
"227142","charges gravitational-force electric-field magnetic-field newton-law laws"
"227148","elements auger spectra emission chemical common"
"227149","thermos flask subjected water broken cold"
"227155","gravity learn"
"227159","resistances thermal methods results"
"227160","annihilation electron positron"
"227168","tensor"
"227174","spring solar-system equations-motion begin-equation"
"227183","optimal drop curve marble"
"227184","statistical-mechanics volume varying fixed kinetic-energy ensemble"
"227189","emf moving wire magnetic-field"
"227190","electric-field poled piezoelectric magnetic-field"
"227194","spinor space-time null killing"
"227195","current shared parallel circuit series"
"227197","reason mechanism higgs"
"227200","speed-light fade wave-function"
"227204","falling objects masses"
"227205","experiments data"
"227208","diode"
"227209","single object special-relativity field-theory"
"227210","stripped twin paradox"
"227213","begin-equation omega-2 cos-theta f_0 change harmonic-oscillator"
"227214","body terms simulation kinetic-energy angular-momentum"
"227215","process adiabatic entropy calculate change"
"227218","photon virtual"
"227220","quantum-mechanics answer-question uqcm cloning"
"227221","happens electric-field electron metal charge-density"
"227226","gravity"
"227230","happens space-time compression atmosphere friction vs enter earth"
"227233","tools/devices pneumatic simulating"
"227237","wave-function parameter expansion"
"227238","gravitational-force lorentz-transformation"
"227240","black-holes violating black-hole uncertainty-principle"
"227243","quantum-mechanics measurably randomness affect macro"
"227250","speed-light please-explain"
"227251","spring length"
"227254","real physics"
"227256","set poincare complete"
"227261","relative speed-light moving"
"227267","triplet spin generate expectation-value"
"227268","composite series paradox bar-psi"
"227270","boundary-conditions hydrogen-atom"
"227272","reference-frame sphere hubble photon"
"227274","wasting speed-light own production instead"
"227275","structures relationship geometrical"
"227279","source gravitational-force gravity"
"227284","bars compound"
"227285","shell begin-equation satisfying lagrange classical-mechanics euler"
"227288","normalize properly"
"227289","objective angular-velocity special-relativity field-theory"
"227296","heat bath harmonic-oscillator"
"227297","orbital circular-motion angular-velocity"
"227300","nuclear space-time effective"
"227307","kinetic-energy gravitational-field"
"227308","squashed spheres dimension"
"227309","co entrainment explanation air hook vortex 7 0-amp f_ physical-meaning"
"227315","silicon speed-light emit doesn"
"227316","pressure substance temperature pure properties"
"227319","confident 4th dimension spatial"
"227324","inertial-frame ve-seen clock"
"227326","lit equally"
"227328","body qft speed-light visible moving human"
"227329","speed-light object moving"
"227340","fitting stark voigt"
"227345","neutrinos cmb resources"
"227349","pressure calculate oxygen temperature"
"227353","bump"
"227354","hoop friction"
"227356","universe holographic"
"227361","box heater convert solar-system heat kinetic-energy"
"227362","increased center-mass relativistic object distributed speeds"
"227365","solids valid fluids slip"
"227368","chemists space-time spin forum"
"227374","ball lab factors"
"227377","rigorous definition degrees-freedom"
"227385","electromagnetic-field amount radiation name unit"
"227388","charges electric-field surface circuit"
"227389","angular-momentum nuclear anisotropy semiclassical correlation studies"
"227390","particles strangeness"
"227401","4-pi 1-2 frac-1 sum_-1 0-amp 2-+ phi_k phi_n identity harmonic-oscillator"
"227404","magnetic-fields camera magnetic-field"
"227405","answer-question wave-function travelling"
"227408","boundary-conditions expectation-value"
"227409","flat photoelectric"
"227410","pen move"
"227419","thermodynamics pressure"
"227420","electromagnetic-field wave-function single photon analogy"
"227424","3d"
"227425","current universe according field-theory understanding"
"227429","thermal kinetic-energy"
"227431","sitting chair pushing actually"
"227434","traction motorcycle weight"
"227435","vision"
"227438","sphere kinetic-energy plank"
"227440","hydrogen-atom view"
"227441","expansion volume adiabatic temperature ideal-gas"
"227449","pairs interaction movement"
"227450","aqft sources quantum-mechanics magnetic-field algebraic learn field-theory"
"227451","rotating stress hoop strained due flywheel stored kinetic-energy"
"227453","distribution errors gamma-mu poisson spectrometry"
"227458","solar-system phases coexisting begin-equation closed"
"227460","modulating carrier shape signal"
"227463","weak lagrangian"
"227465","identical particles spin 1/2 csco"
"227468","stars"
"227472","electricity thermal solar-system"
"227477","calculus multivariate linear newton-law re biot 0-amp savart"
"227479","forced undamped expressions floquet exact periodically harmonic-oscillator"
"227482","box ideal-gas adsorption"
"227483","kinetic-energy gravity"
"227484","electric-field coulomb 1-2 add left-frac frac-1 e_ magnetic-field frac-dt retarded"
"227485","create center-mass gravitational-field magnetic-field"
"227487","dynamic equilibrium"
"227488","distance cube gravity dropped"
"227492","rms angle harmonic-oscillator"
"227493","thermodynamic straight-line derivation triple equilibrium"
"227494","calculus reference-frame form maxwell-equations vector frames"
"227498","angular-velocity space-time"
"227502","satellite crash"
"227506","potential-energy planets gravitational-field"
"227510","angular-momentum gravitons conservation-energy"
"227511","charge-density temperature 1-2 equals ideal-gas initial-velocity half"
"227513","scattering renormalization amplitude"
"227514","space-time special-relativity"
"227515","proving uncertainty-principle"
"227520","entangle atoms"
"227526","fly"
"227529","magnet affect temperature characteristics"
"227531","space-time hold reversal symmetry"
"227534","sunspots occur"
"227535","newton-law giving answer-question incorrect gauss-law"
"227536","located gravitational-force weight sign"
"227540","dimensional multi renormalization"
"227542","thermosphere maintain heat"
"227544","uneven center-mass relativistic gravity pole spinning speeds"
"227548","happens sound air vacuum"
"227549","interpretation"
"227551","macro plane particle wave-function"
"227555","vector form killing"
"227556","photon double-slit goes"
"227558","happen laser setup"
"227561","kerr effect"
"227562","thickness material mag lev diamagnetic"
"227565","observable data universe"
"227575","exercises tetrad"
"227576","quantum-mechanics infinite radial circular-motion"
"227578","magnetostatics space-time varying"
"227581","rotational kinematics"
"227582","current opposite-direction induced"
"227584","charge-density electron distribution"
"227587","dynamics determined center-mass"
"227589","acceleration observer schwarzschild locally static inertial-frame"
"227592","shell inner gravitational-field"
"227597","packets begin-equation dirac-equation wave-function"
"227600","star"
"227606","generation gravitational-waves explanation spiral"
